group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
0,LDHB,32.76837,2.7727456,1.6623862959465616e-235,2.2701547257446244e-231,0.9296740994854202,0.4735054347826087
0,RPS12,32.06154,1.0441041,1.516122209185062e-225,1.0352082444315602e-221,1.0,0.9884510869565217
0,RPS25,30.049871,1.1677107,2.1917358021053022e-198,5.9860688227100014e-195,0.9991423670668954,0.9667119565217391
0,RPS27,29.250029,1.0163331,4.4864741825852745e-188,8.752470205340645e-185,0.9991423670668954,0.9891304347826086
0,RPS6,29.0243,0.86427593,3.248314868933281e-185,5.544873481269111e-182,1.0,0.9932065217391305
0,RPS3,28.692566,0.8712718,4.723746985578654e-181,6.45074888350621e-178,1.0,0.9925271739130435
0,CD3D,28.484028,3.2761366,1.8475269630639526e-178,2.293620746145576e-175,0.8756432246998285,0.23845108695652173
0,RPS14,28.033215,0.776794,6.399506910274784e-173,7.282638863892705e-170,1.0,0.9925271739130435
0,TPT1,27.943035,0.95386374,8.010635601492512e-172,8.414864597998595e-169,0.9957118353344768,0.9782608695652174
0,RPL31,27.62942,1.1297989,4.932803540542699e-168,4.490824343310073e-165,0.9982847341337907,0.951766304347826
0,RPL30,27.044651,1.0112038,4.414948758794768e-161,3.546502367653021e-158,0.9991423670668954,0.9735054347826086
